"id";"ultmod";"uwprom";"uwedit";"uwexpo";"uwpupr";"uwgoogle";"uwvideo";"uwemail";"uwdestaca";"uweslogan";"uwofdir";"uwofcp";"uwofpob";"uwofpro";"uwoftel";"uwoffax";"uwofdaa";"uwexop";"uwfeop";"uwfemw";"uwfemn";"usalta";"fecalta";"horalta";"pgmorigen";"auxorigen";"usmodif";"fecmodif";"hormodif";"uwport";"uwfepu";"uwfedes";"uwmodelo";"uwuhpadre"
"1594";"2023-12-12 02:35:57";"307";"VI-910-570-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:39";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:19";"N";"1900-01-01";"1900-01-01";"N";""
"1595";"2023-12-12 02:35:57";"307";"VI-910-572-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:39";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:27";"N";"1900-01-01";"1900-01-01";"N";""
"1596";"2023-12-12 02:35:57";"307";"VI-910-573-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:39";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:28";"N";"1900-01-01";"1900-01-01";"N";""
"1597";"2023-12-12 02:35:57";"307";"VI-910-574-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:39";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:28";"N";"1900-01-01";"1900-01-01";"N";""
"1598";"2023-12-12 02:35:57";"307";"VI-910-576-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:39";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:28";"N";"1900-01-01";"1900-01-01";"N";""
"1599";"2023-12-12 02:35:57";"294";"VI-833-030-002-000";"N";"S";"36.8802,-2.0091087";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"19:43:26";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"19:43:35";"N";"1900-01-01";"1900-01-01";"N";""
"1600";"2023-12-12 02:35:57";"128";"VI-733-012-005-00A";"N";"S";"37.1967963,-7.31741";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"19:43:28";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"19:43:37";"N";"1900-01-01";"1900-01-01";"N";""
"1601";"2023-12-12 02:35:57";"128";"VI-733-011-005-00B";"N";"S";"37.1967963,-7.31741";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"19:43:29";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"19:43:38";"N";"1900-01-01";"1900-01-01";"N";""
"1602";"2023-12-12 02:35:57";"781";"VI-862-001-ATC-00C";"N";"S";"36.802302, -2.581920";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-18";"2019-06-18";"PRINEX";"2016-04-25";"09:32:33";"EEIM41";"EEIM41";"IRUIZ";"2019-06-18";"09:50:37";"N";"1900-01-01";"1900-01-01";"N";""
"1603";"2023-12-12 02:35:57";"686";"VI-908-001-000-000";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:34";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:07";"N";"1900-01-01";"1900-01-01";"N";""
"1604";"2023-12-12 02:35:57";"686";"GA-908-001-000-000";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:34";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:07";"N";"1900-01-01";"1900-01-01";"N";""
"1605";"2023-12-12 02:35:57";"686";"VI-908-014-003-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:38";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:12";"N";"1900-01-01";"1900-01-01";"N";""
"1606";"2023-12-12 02:35:57";"686";"VI-908-015-003-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:38";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:12";"N";"1900-01-01";"1900-01-01";"N";""
"1607";"2023-12-12 02:35:57";"686";"VI-908-016-004-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:39";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:12";"N";"1900-01-01";"1900-01-01";"N";""
"1608";"2023-12-12 02:35:57";"686";"VI-908-018-004-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:39";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:12";"N";"1900-01-01";"1900-01-01";"N";""
"1609";"2023-12-12 02:35:57";"686";"VI-908-019-004-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:39";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:13";"N";"1900-01-01";"1900-01-01";"N";""
"1610";"2023-12-12 02:35:57";"686";"VI-908-020-005-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:40";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:13";"N";"1900-01-01";"1900-01-01";"N";""
"1611";"2023-12-12 02:35:57";"686";"VI-908-021-005-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:40";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:13";"N";"1900-01-01";"1900-01-01";"N";""
"1612";"2023-12-12 02:35:57";"686";"VI-908-022-005-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:41";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:13";"N";"1900-01-01";"1900-01-01";"N";""
"1613";"2023-12-12 02:35:57";"686";"VI-908-023-005-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:41";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:13";"N";"1900-01-01";"1900-01-01";"N";""
"1614";"2023-12-12 02:35:57";"686";"VI-908-024-006-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:42";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:14";"N";"1900-01-01";"1900-01-01";"N";""
"1615";"2023-12-12 02:35:57";"686";"VI-908-025-006-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:42";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:14";"N";"1900-01-01";"1900-01-01";"N";""
"1616";"2023-12-12 02:35:57";"686";"VI-908-026-006-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:42";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:18";"N";"1900-01-01";"1900-01-01";"N";""
"1617";"2023-12-12 02:35:57";"686";"VI-908-027-006-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:43";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:18";"N";"1900-01-01";"1900-01-01";"N";""
"1618";"2023-12-12 02:35:57";"686";"VI-908-033-003-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:43";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:18";"N";"1900-01-01";"1900-01-01";"N";""
"1619";"2023-12-12 02:35:57";"686";"VI-908-034-004-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:44";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:18";"N";"1900-01-01";"1900-01-01";"N";""
"1620";"2023-12-12 02:35:57";"686";"VI-908-035-004-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:44";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:19";"N";"1900-01-01";"1900-01-01";"N";""
"1621";"2023-12-12 02:35:57";"686";"VI-908-036-005-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:45";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:19";"N";"1900-01-01";"1900-01-01";"N";""
"1622";"2023-12-12 02:35:57";"686";"VI-908-037-005-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:45";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:19";"N";"1900-01-01";"1900-01-01";"N";""
"1623";"2023-12-12 02:35:57";"686";"VI-908-038-006-001";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:45";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:19";"N";"1900-01-01";"1900-01-01";"N";""
"1624";"2023-12-12 02:35:57";"686";"VI-908-039-006-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:46";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:19";"N";"1900-01-01";"1900-01-01";"N";""
"1625";"2023-12-12 02:35:57";"686";"VI-908-045-001-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:46";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:20";"N";"1900-01-01";"1900-01-01";"N";""
"1626";"2023-12-12 02:35:57";"686";"VI-908-049-002-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:46";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:20";"N";"1900-01-01";"1900-01-01";"N";""
"1627";"2023-12-12 02:35:57";"686";"VI-908-052-003-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:47";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:20";"N";"1900-01-01";"1900-01-01";"N";""
"1628";"2023-12-12 02:35:57";"686";"VI-908-053-003-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:47";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:20";"N";"1900-01-01";"1900-01-01";"N";""
"1629";"2023-12-12 02:35:57";"686";"VI-908-055-004-002";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:47";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:21";"N";"1900-01-01";"1900-01-01";"N";""
"1630";"2023-12-12 02:35:57";"686";"VI-908-056-004-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:48";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:21";"N";"1900-01-01";"1900-01-01";"N";""
"1631";"2023-12-12 02:35:57";"686";"VI-908-057-004-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:32:48";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:22";"N";"1900-01-01";"1900-01-01";"N";""
"1632";"2023-12-12 02:35:57";"801";"VI-903-002-002-004";"N";"S";"36.8458362,-2.4446116";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-18";"2019-06-18";"PRINEX";"2016-04-25";"10:07:12";"EEIM41";"EEIM41";"IRUIZ";"2019-06-18";"09:50:39";"N";"1900-01-01";"1900-01-01";"N";""
"1633";"2023-12-12 02:35:57";"801";"VI-903-003-002-003";"N";"S";"36.8458362,-2.4446116";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-18";"2019-06-18";"PRINEX";"2016-04-25";"10:07:12";"EEIM41";"EEIM41";"IRUIZ";"2019-06-18";"09:50:40";"N";"1900-01-01";"1900-01-01";"N";""
"1634";"2023-12-12 02:35:57";"732";"GA-924-002-000-002";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"10:07:14";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:23";"N";"1900-01-01";"1900-01-01";"N";""
"1635";"2023-12-12 02:35:57";"732";"GA-924-003-000-003";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"10:07:14";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:23";"N";"1900-01-01";"1900-01-01";"N";""
"1636";"2023-12-12 02:35:57";"732";"GA-924-006-000-009";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"10:07:14";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:23";"N";"1900-01-01";"1900-01-01";"N";""
"1637";"2023-12-12 02:35:57";"732";"GA-924-007-000-010";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"10:07:15";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:24";"N";"1900-01-01";"1900-01-01";"N";""
"1638";"2023-12-12 02:35:57";"732";"GA-924-009-000-012";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"10:07:15";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:24";"N";"1900-01-01";"1900-01-01";"N";""
"1639";"2023-12-12 02:35:57";"728";"TR-924-038-000-054";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:51";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:00";"N";"1900-01-01";"1900-01-01";"N";""
"1640";"2023-12-12 02:35:57";"728";"TR-924-039-000-055";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:51";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:01";"N";"1900-01-01";"1900-01-01";"N";""
"1641";"2023-12-12 02:35:57";"728";"TR-924-040-000-056";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:51";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:01";"N";"1900-01-01";"1900-01-01";"N";""
"1642";"2023-12-12 02:35:57";"728";"TR-924-041-000-057";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:52";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:02";"N";"1900-01-01";"1900-01-01";"N";""
"1643";"2023-12-12 02:35:57";"728";"GA-924-013-000-038";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:52";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:02";"N";"1900-01-01";"1900-01-01";"N";""
"1644";"2023-12-12 02:35:57";"728";"GA-924-014-000-039";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:52";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:02";"N";"1900-01-01";"1900-01-01";"N";""
"1645";"2023-12-12 02:35:57";"728";"GA-924-015-000-040";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:53";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:03";"N";"1900-01-01";"1900-01-01";"N";""
"1646";"2023-12-12 02:35:57";"728";"GA-924-016-000-041";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:53";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:03";"N";"1900-01-01";"1900-01-01";"N";""
"1647";"2023-12-12 02:35:57";"728";"GA-924-018-000-053";"N";"S";"40.6477712,-4.6846612";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"10:07:53";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"10:08:03";"N";"1900-01-01";"1900-01-01";"N";""
"1648";"2023-12-12 02:35:57";"12";"VI-902-046-001-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:14";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:23";"N";"1900-01-01";"1900-01-01";"N";""
"1649";"2023-12-12 02:35:57";"12";"VI-902-047-001-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:15";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1650";"2023-12-12 02:35:57";"12";"VI-902-048-001-00C";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:15";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1651";"2023-12-12 02:35:57";"12";"VI-902-049-002-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:15";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1652";"2023-12-12 02:35:57";"12";"VI-902-050-002-00C";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:15";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1653";"2023-12-12 02:35:57";"12";"VI-902-051-ATC-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:15";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1654";"2023-12-12 02:35:57";"12";"VI-902-052-BAJ-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:16";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:24";"N";"1900-01-01";"1900-01-01";"N";""
"1655";"2023-12-12 02:35:57";"291";"LO-903-002-BAJ-000";"N";"S";"41.5009251,-5.000038";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-24";"12:12:18";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"11:37:17";"N";"1900-01-01";"1900-01-01";"N";""
"1656";"2023-12-12 02:35:57";"291";"LO-903-001-BAJ-000";"N";"S";"41.5009251,-5.000038";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-24";"12:12:18";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"11:36:43";"N";"1900-01-01";"1900-01-01";"N";""
"1657";"2023-12-12 02:35:57";"12";"VI-902-023-002-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:28";"N";"1900-01-01";"1900-01-01";"N";""
"1658";"2023-12-12 02:35:57";"12";"VI-902-024-002-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:28";"N";"1900-01-01";"1900-01-01";"N";""
"1659";"2023-12-12 02:35:57";"12";"VI-902-025-002-00C";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:20";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:28";"N";"1900-01-01";"1900-01-01";"N";""
"1660";"2023-12-12 02:35:57";"12";"VI-902-026-002-00D";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:20";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:29";"N";"1900-01-01";"1900-01-01";"N";""
"1661";"2023-12-12 02:35:57";"12";"VI-902-027-ATC-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:20";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:29";"N";"1900-01-01";"1900-01-01";"N";""
"1662";"2023-12-12 02:35:57";"12";"VI-902-028-ATC-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:20";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:29";"N";"1900-01-01";"1900-01-01";"N";""
"1663";"2023-12-12 02:35:57";"12";"VI-902-029-BAJ-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:20";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:29";"N";"1900-01-01";"1900-01-01";"N";""
"1664";"2023-12-12 02:35:57";"12";"VI-902-030-001-00A";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:21";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:30";"N";"1900-01-01";"1900-01-01";"N";""
"1665";"2023-12-12 02:35:57";"12";"VI-902-031-001-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:21";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:30";"N";"1900-01-01";"1900-01-01";"N";""
"1666";"2023-12-12 02:35:57";"12";"VI-902-032-001-00C";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:21";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:30";"N";"1900-01-01";"1900-01-01";"N";""
"1667";"2023-12-12 02:35:57";"12";"VI-902-033-002-00B";"N";"S";"41.62054,-4.75641";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-24";"2016-04-24";"PRINEX";"2016-04-24";"12:12:21";"EEIM41";"EEIM41";"PRINEX";"2016-04-24";"12:12:30";"N";"1900-01-01";"1900-01-01";"N";""
